,Part_length,Carriageway width in m.,Year of construction /upgradation,Study Stretch Chainage,Avg Rain fall,Age of Pavement during Evalution Years ,MDD,OMC,LL,PL,PI,CBR,SCI,SN,MSN,CVPD,Actual PCI,evalution_year,evalution_month,evalution_quarter
630,0.6542155146598816,3.759317636489868,2020.017333984375,0.1786317229270935,808.694091796875,3.1258926391601562,1.9246920347213745,9.881645202636719,29.64803695678711,14.88040542602539,14.8726806640625,5.382848262786865,0.159561887383461,3.390484571456909,6.789102077484131,62.341529846191406,62.662479400634766,2022.781494140625,10.545722007751465,3.8161404132843018
631,0.640569269657135,3.6888389587402344,2019.2801513671875,0.3893754482269287,672.3338623046875,3.004075288772583,1.7336342334747314,10.141040802001953,49.28532791137695,32.22573471069336,18.967161178588867,4.744339466094971,0.1527646780014038,2.649052858352661,5.946824550628662,57.08207702636719,70.86520385742188,2022.453857421875,5.214131832122803,1.9606387615203857
632,0.7170640230178833,3.742262601852417,2019.7110595703125,0.22502927482128143,725.483642578125,4.654116630554199,1.9766923189163208,10.019721984863281,28.455257415771484,19.419511795043945,9.523580551147461,5.475598335266113,0.2190103977918625,3.0440080165863037,6.460641860961914,81.25519561767578,72.54320526123047,2024.146240234375,6.745530605316162,2.7656352519989014
633,0.6254288554191589,3.737957715988159,2019.8870849609375,0.3458763062953949,726.6152954101562,3.8296501636505127,1.875338077545166,10.611627578735352,22.04607391357422,14.471772193908691,6.946193218231201,5.608354568481445,0.07460851967334747,2.9157357215881348,6.337574005126953,88.58538818359375,70.37384033203125,2024.1043701171875,3.504448652267456,1.2562296390533447
634,0.6104663610458374,3.722468614578247,2019.6558837890625,0.5683827996253967,717.973876953125,2.5322556495666504,1.8766852617263794,10.339705467224121,26.335159301757812,17.11565399169922,9.364821434020996,5.466991901397705,0.13630349934101105,3.029022216796875,6.405289173126221,61.7320556640625,76.6911392211914,2022.5740966796875,5.973204612731934,2.135918617248535
635,0.4643639326095581,3.679841995239258,2019.7181396484375,0.16597247123718262,784.1611938476562,4.641776084899902,1.789645791053772,10.903663635253906,17.047887802124023,10.460293769836426,7.55211067199707,5.680759906768799,0.05854923278093338,2.763925552368164,6.18775749206543,93.90182495117188,66.4572982788086,2024.0853271484375,9.7969331741333,3.6936933994293213
636,0.5889866352081299,3.7093565464019775,2019.97412109375,0.08416302502155304,851.9572143554688,3.31752347946167,1.8693944215774536,9.771570205688477,33.900691986083984,14.559215545654297,18.8604736328125,5.263616561889648,0.25791457295417786,3.0136940479278564,6.373011589050293,73.59166717529297,63.847633361816406,2023.1297607421875,7.192015647888184,2.6931045055389404
637,0.6013981699943542,3.7086315155029297,2019.4456787109375,0.33436495065689087,760.1610717773438,2.2895431518554688,1.8407251834869385,9.946290016174316,38.60663604736328,21.34019660949707,16.170198440551758,5.184501647949219,0.15719571709632874,2.921272039413452,6.315720081329346,47.75188064575195,74.10208892822266,2021.8897705078125,7.903547763824463,2.7206881046295166
638,0.4352108836174011,3.6596758365631104,2019.7901611328125,0.3091702163219452,765.3163452148438,4.632617473602295,1.763832449913025,11.004867553710938,16.888559341430664,10.651887893676758,5.933659076690674,5.753664016723633,0.03462538123130798,2.830263614654541,6.196695804595947,92.48705291748047,69.00894927978516,2023.99267578125,9.17776870727539,3.7634260654449463
639,0.6886803507804871,3.739435911178589,2019.860107421875,0.21428625285625458,730.2655029296875,3.215841293334961,1.90218985080719,10.158001899719238,29.188159942626953,18.52642059326172,11.658366203308105,5.378042221069336,0.18139837682247162,2.999239921569824,6.4181671142578125,58.27565002441406,69.8711166381836,2022.5107421875,12.063419342041016,4.306514263153076
640,0.4309144914150238,3.7455079555511475,2019.327392578125,0.2842838168144226,837.9998168945312,4.89724588394165,1.8844133615493774,10.144617080688477,22.58940887451172,12.021343231201172,9.839539527893066,5.662599086761475,0.14976665377616882,2.895240068435669,6.319261074066162,92.80071258544922,71.90406799316406,2023.8331298828125,9.099798202514648,3.718726873397827
641,0.5614401698112488,3.724130868911743,2019.1748046875,0.31620049476623535,643.284423828125,4.060303688049316,1.695170283317566,10.668396949768066,41.83236312866211,30.456222534179688,12.087324142456055,5.053867340087891,0.01288506481796503,2.8299288749694824,6.0537543296813965,68.96222686767578,66.51241302490234,2023.071044921875,6.871246337890625,2.653986930847168
642,0.5464674234390259,3.6725974082946777,2020.11181640625,0.11188405752182007,775.4717407226562,3.5960958003997803,1.7946192026138306,11.002289772033691,16.598817825317383,8.212306022644043,8.011680603027344,5.658540725708008,0.1699158102273941,2.663132667541504,6.064951419830322,85.88574981689453,70.90709686279297,2023.7430419921875,10.264764785766602,3.785094738006592
643,0.6851300001144409,3.7032177448272705,2019.9901123046875,0.39057886600494385,724.8551025390625,2.825634717941284,1.8973859548568726,10.477149963378906,24.083036422729492,15.909524917602539,9.541596412658691,5.481883525848389,0.0876602753996849,3.0082812309265137,6.411136627197266,66.17050170898438,66.04474639892578,2022.9990234375,7.838076591491699,2.6417341232299805
644,0.3558475375175476,3.7206223011016846,2018.213134765625,0.4966718256473541,887.9461669921875,3.599109649658203,2.0416886806488037,9.123259544372559,28.672271728515625,16.423397064208984,10.604744911193848,5.706115245819092,0.19369155168533325,3.276886463165283,6.767810821533203,47.6887321472168,80.00090026855469,2021.77197265625,8.196901321411133,2.8555917739868164
645,0.5559076070785522,3.7054073810577393,2019.58740234375,0.15794731676578522,816.4835205078125,4.421564102172852,1.8557796478271484,9.872387886047363,35.30674362182617,18.854812622070312,17.14800262451172,5.220835208892822,0.11550337821245193,3.107229471206665,6.486088275909424,83.12845611572266,62.28831481933594,2023.588623046875,8.371472358703613,3.0666449069976807
646,0.5396698713302612,3.702145576477051,2019.22705078125,0.047400012612342834,740.1527099609375,4.016729831695557,1.777974247932434,10.110273361206055,41.77701950073242,25.78266143798828,16.054107666015625,5.044930934906006,0.14518426358699799,3.210427761077881,6.537256240844727,77.1071548461914,63.338191986083984,2023.329345703125,5.663617134094238,1.8638722896575928
647,0.5130937099456787,3.6947154998779297,2019.4840087890625,0.16862083971500397,869.43408203125,2.6539180278778076,1.9069722890853882,9.644963264465332,32.948787689208984,16.014528274536133,17.454587936401367,5.3552446365356445,0.18096517026424408,3.0436089038848877,6.448171615600586,57.71021270751953,68.32185363769531,2022.431640625,4.0996928215026855,1.6275917291641235
648,0.5119591951370239,3.7182376384735107,2019.3017578125,0.13912296295166016,865.0333862304688,4.3275837898254395,1.9418978691101074,9.499958038330078,33.14692306518555,16.367477416992188,15.46352481842041,5.419159412384033,0.2166716605424881,3.095940589904785,6.500185489654541,85.82669067382812,66.30931091308594,2023.482666015625,6.302037239074707,2.4224555492401123
649,0.5893895626068115,3.708111047744751,2019.093017578125,0.15359289944171906,666.6016845703125,3.9794657230377197,1.7402657270431519,10.297159194946289,44.968116760253906,31.742361068725586,14.576905250549316,4.902638912200928,0.06343154609203339,3.0443060398101807,6.3154072761535645,69.47061920166016,63.34379577636719,2023.05126953125,6.50612211227417,2.250534772872925
650,0.6146665215492249,3.7179107666015625,2019.2191162109375,0.29393240809440613,668.7012939453125,3.5008609294891357,1.7560999393463135,10.377179145812988,41.34034729003906,29.78990364074707,13.705992698669434,4.991127014160156,0.12355601787567139,3.1713526248931885,6.480903148651123,65.71409606933594,72.34725952148438,2022.634033203125,5.8234124183654785,2.1503355503082275
651,0.5017392039299011,3.669959545135498,2019.251708984375,0.1452379822731018,857.392822265625,2.065585136413574,1.9353493452072144,9.515741348266602,34.158538818359375,18.26552391052246,16.797245025634766,5.345919132232666,0.25315675139427185,3.026036500930786,6.461406230926514,44.909305572509766,71.18507385253906,2021.9151611328125,1.6000632047653198,0.7370604872703552
652,0.7727729082107544,3.748148202896118,2020.1041259765625,0.30179351568222046,663.4510498046875,3.116703748703003,1.9357726573944092,10.494674682617188,22.335735321044922,17.614845275878906,5.6436543464660645,5.504749298095703,0.121975839138031,2.9669337272644043,6.416520118713379,61.7420768737793,73.92310333251953,2023.0726318359375,10.155216217041016,3.571828842163086
653,0.6741607189178467,3.7401654720306396,2019.8316650390625,0.18711286783218384,706.308349609375,4.742025852203369,1.9192224740982056,10.43193531036377,22.97263526916504,17.530452728271484,7.4686102867126465,5.525113105773926,0.1882614940404892,3.0829014778137207,6.455426216125488,76.87863159179688,74.12384033203125,2023.7509765625,11.71192741394043,4.687540054321289
654,0.5282238721847534,3.7374470233917236,2019.6793212890625,0.17930345237255096,884.8027954101562,4.251010417938232,1.902206301689148,9.593789100646973,33.98321533203125,14.399669647216797,19.03484535217285,5.327203273773193,0.25515851378440857,2.856252908706665,6.250207901000977,96.03964233398438,65.33171844482422,2023.8829345703125,5.16387414932251,1.952892780303955
655,0.5856598019599915,3.7497873306274414,2019.8406982421875,0.3398545980453491,844.260986328125,2.725270986557007,1.8808578252792358,9.770279884338379,34.04190444946289,15.553540229797363,18.009050369262695,5.26626443862915,0.1543758362531662,3.172318696975708,6.568800449371338,60.35652542114258,66.86884307861328,2022.365478515625,8.712409973144531,3.1428048610687256
656,0.35918012261390686,3.6902239322662354,2018.5052490234375,0.07478195428848267,881.633056640625,4.453238487243652,1.9877666234970093,9.319902420043945,28.773693084716797,16.402606964111328,11.423243522644043,5.607876777648926,0.14553867280483246,3.254188299179077,6.7244720458984375,68.22430419921875,71.15949249267578,2022.74072265625,9.026016235351562,3.2110671997070312
657,0.727074384689331,3.8190758228302,2019.7987060546875,0.11118000745773315,697.1263427734375,2.801879405975342,1.9583678245544434,10.292917251586914,25.141218185424805,17.628633499145508,7.4956183433532715,5.492236614227295,0.19128024578094482,3.9388012886047363,7.404407978057861,61.82355499267578,77.7732162475586,2022.8189697265625,7.674227714538574,2.536611318588257
658,0.6290873885154724,3.7247889041900635,2019.7652587890625,0.25666892528533936,754.2052001953125,3.5622458457946777,1.887352466583252,10.202113151550293,27.021690368652344,17.32115364074707,11.604788780212402,5.421814441680908,0.08720698207616806,3.0769667625427246,6.492841720581055,78.48656463623047,65.84663391113281,2023.470703125,5.091798782348633,1.7117650508880615
659,0.6042854189872742,3.706491470336914,2019.366455078125,0.2995221018791199,706.4136962890625,4.049319744110107,1.765203595161438,10.276880264282227,41.69227981567383,27.701860427856445,15.283065795898438,4.997649192810059,0.06059275567531586,2.8618617057800293,6.161569595336914,77.25587463378906,64.4114761352539,2023.539306640625,4.787487506866455,1.7058324813842773
660,0.6285295486450195,3.691920757293701,2019.42041015625,0.25697755813598633,701.2269287109375,4.298190116882324,1.8505475521087646,10.351594924926758,32.632442474365234,23.032283782958984,10.583084106445312,5.265430927276611,0.11069915443658829,3.225203514099121,6.599451541900635,74.88187408447266,68.48094177246094,2023.672119140625,7.0086669921875,2.52573823928833
661,0.6511664986610413,3.7765555381774902,2020.1326904296875,0.384903222322464,672.2352905273438,3.514230251312256,1.8608253002166748,11.042232513427734,14.437507629394531,12.384210586547852,1.6566871404647827,5.780076503753662,0.0689210444688797,2.9437613487243652,6.333617210388184,80.51567840576172,71.10789489746094,2023.7740478515625,8.432634353637695,3.1003470420837402
662,0.5074297189712524,3.700969934463501,2018.9774169921875,0.067323237657547,746.2932739257812,3.2757151126861572,1.8234050273895264,10.00613021850586,40.295928955078125,25.260787963867188,14.195631980895996,5.1784348487854,0.09544094651937485,3.2914669513702393,6.649160385131836,56.795654296875,67.600341796875,2022.259765625,6.288713455200195,2.020967721939087
663,0.5475348830223083,3.7487618923187256,2019.1724853515625,0.18830956518650055,733.7700805664062,4.467408180236816,1.7985197305679321,10.122172355651855,41.943702697753906,27.292613983154297,16.05339241027832,5.04279088973999,0.22264491021633148,2.9835426807403564,6.330402374267578,84.402099609375,67.54236602783203,2024.0601806640625,4.161996364593506,1.4746116399765015
664,0.6256426572799683,3.7973175048828125,2019.294677734375,0.34934213757514954,708.885986328125,4.564174175262451,1.8647806644439697,10.17507553100586,34.38525390625,23.9251708984375,10.945976257324219,5.244401931762695,0.0910714790225029,3.5702567100524902,6.964025020599365,77.79084777832031,70.88972473144531,2023.8089599609375,7.080892562866211,2.67523455619812
665,0.7660566568374634,3.750884771347046,2019.97314453125,0.37276798486709595,718.6209106445312,2.2699477672576904,1.9658563137054443,10.198039054870605,27.12997055053711,18.090007781982422,9.833419799804688,5.4291887283325195,0.118478924036026,3.4265432357788086,6.853363037109375,61.56049728393555,66.97695922851562,2022.7127685546875,4.588127136230469,1.7199459075927734
666,0.6013264060020447,3.7172162532806396,2019.2982177734375,0.31795427203178406,714.6708984375,3.8944005966186523,1.8032554388046265,10.193164825439453,40.00948715209961,26.63994789123535,14.563858985900879,5.0677809715271,0.1351792812347412,3.0138845443725586,6.3530426025390625,71.65550994873047,69.03889465332031,2023.238037109375,5.84411096572876,1.9820477962493896
667,0.5894856452941895,3.7712008953094482,2020.2274169921875,0.251674622297287,902.0646362304688,2.8912417888641357,1.8774659633636475,9.557826042175293,36.97972106933594,12.185153007507324,22.668920516967773,5.202113628387451,0.21878130733966827,3.108701467514038,6.498174667358398,67.69068908691406,62.62554931640625,2022.767822265625,8.318546295166016,3.1995954513549805
668,0.4537816047668457,3.7477080821990967,2019.0875244140625,0.16066819429397583,873.50146484375,4.676089286804199,1.9451769590377808,9.536258697509766,30.516674041748047,15.660324096679688,14.38464641571045,5.503205299377441,0.19284777343273163,3.106309175491333,6.517655372619629,93.45641326904297,68.65765380859375,2023.62939453125,5.2680792808532715,1.928667664527893
